Date,Close,High,Low,Open,Volume,SMA_7,RSI_14
2009-01-02,0.1996518075466156,0.2010271316958424,0.1842939825027181,0.1849816377460025,497124000,,
2009-01-05,0.2033193558454513,0.2079037787624895,0.1959842709805954,0.1973595951231753,705736000,,
2009-01-06,0.2101960331201553,0.2161557950587659,0.204694721764409,0.2092791456170875,657904000,,
2009-01-07,0.1975888311862945,0.2053823672366136,0.190482964100021,0.2053823672366136,870096000,,
2009-01-08,0.1925458908081054,0.1950673336967166,0.1806263860794806,0.1950673336967166,1014496000,,
2009-01-09,0.1817725598812103,0.1925459632261186,0.18131412299958,0.1925459632261186,761352000,,
2009-01-12,0.1744374483823776,0.1826894203346701,0.1719160185803583,0.1817725330441201,645532000,0.19421598953860145,
2009-01-13,0.1753543615341186,0.1820017919553022,0.1652686271759436,0.1684777263348165,1824424000,0.19074492582253044,
2009-01-14,0.1675608456134796,0.171228381800654,0.1650394153387134,0.1691653884257871,974908000,0.185636567217963,
2009-01-15,0.1735205948352813,0.1762712433625946,0.1650394034945237,0.1684777209849949,998204000,0.18039721889155244,
2009-01-16,0.1831477880477905,0.1847523298341761,0.1726036094653084,0.1783341353633306,831324000,0.17833421272890906,
2009-01-20,0.1652686446905136,0.1833771356962726,0.1638933065747721,0.1826894666384019,705788000,0.1744374632835388,
2009-01-21,0.1732913553714752,0.1744374611529044,0.1622887344046909,0.168477713822004,648472000,0.1732258626392909,
2009-01-22,0.1700822860002517,0.1746667235851064,0.1638933055076937,0.1677900740391549,547656000,0.17260369658470148,35.17240307440824
2009-01-23,0.1767297238111496,0.1820018169874579,0.1650394314343495,0.1652686499066539,633616000,0.1728001769099916,39.22414547969269
2009-01-26,0.1826894134283065,0.1879615049026705,0.1746666738489352,0.1776465403522503,581748000,0.17496140088353831,40.50629890677047
2009-01-27,0.1934628337621688,0.194838171612308,0.184981642891164,0.1856693118162336,725300000,0.177810292158808,42.56615644524705
2009-01-28,0.2014856189489364,0.204694718324413,0.1939213142540745,0.2003395130050277,723752000,0.1804299822875431,51.80468650258272
2009-01-29,0.1897953450679779,0.1971304319897608,0.1888784574949223,0.1948382198884528,413128000,0.18393379662718085,48.80004472545206
2009-01-30,0.1822309792041778,0.1934628175063848,0.1799387678634277,0.1884199580217975,506760000,0.18521088574613837,50.20575118846658
2009-02-02,0.1920874565839767,0.1941504491274141,0.1785633958728486,0.1794802829657824,577992000,0.18835448154381337,57.74648126817963
2009-02-03,0.1943797767162323,0.1959843334462069,0.1872739079998603,0.1925460014998791,396948000,0.1908759176731109,58.25052910955542
2009-02-04,0.1998810172080993,0.2097375452234645,0.194838157660879,0.194838157660879,779232000,0.19333186107022418,64.30021720279925
2009-02-05,0.2145511955022812,0.2168434069691074,0.1925459408279641,0.1946089338806394,919192000,0.19634448417595451,66.85501398525976
2009-02-06,0.2262414842844009,0.2276168084281425,0.2115713145422975,0.2152388638091524,1157880000,0.19988103636673518,67.40745868242422
2009-02-09,0.2232616096735,0.2285337016334557,0.2170726440358637,0.2253246027735983,716128000,0.20466193131038118,76.63156431072218
2009-02-10,0.2136343270540237,0.2260122864634602,0.2095083405842115,0.2230324058283004,1129664000,0.20914812386035916,68.25726552406813
2009-02-11,0.1868154257535934,0.2037778082374811,0.1801680092835993,0.19667194124317,1983400000,0.20839497659887582,56.23930706443833
2009-02-12,0.1907121986150741,0.1918583044612454,0.1801680139001705,0.1826894440292155,1024020000,0.20787103687013894,55.322850110808076
2009-02-13,0.190482959151268,0.1927751844176481,0.1849816485698052,0.1863569864621651,764304000,0.20652845714773446,53.102194673309185
2009-02-17,0.1794803589582443,0.1877323326259016,0.1787926899317193,0.1833771273374514,779576000,0.20151833764144347,44.444458916912616
2009-02-18,0.1842939853668213,0.190253732547863,0.1792511118577411,0.1794803302757315,646252000,0.19552583779607494,42.99064216819117
2009-02-19,0.1700822860002517,0.1895661149948967,0.1700822860002517,0.1879615584245323,743988000,0.1879287915570395,42.124533620129334
2009-02-20,0.1744374483823776,0.1771881102540276,0.1661854900927427,0.167790032604212,770056000,0.18232923746109006,46.80450679924021
2009-02-23,0.1664146929979324,0.1783341993394471,0.1652685874071708,0.1774173121343065,679548000,0.1794148470674242,39.31298458075456
2009-02-24,0.181314155459404,0.181543373941255,0.1671024183073691,0.1673316504518823,659524000,0.17807226947375704,45.077715727850745
2009-02-25,0.1833771020174026,0.1888784124820196,0.1746666926432042,0.1808556583767367,702360000,0.17705714702606198,43.61702728493353
2009-02-26,0.1893368512392044,0.1957550491231551,0.1870446396610304,0.1897953017524344,1117556000,0.17846521735191345,39.543722053454694
2009-02-27,0.1897953450679779,0.1941505507929956,0.1831479272416521,0.1845232517699045,755444000,0.17925112588065012,33.3333560474309
2009-03-02,0.1737498342990875,0.1891076624796658,0.1730621652526956,0.1852109076505408,700064000,0.17977506135191237,29.77529601345543
2009-03-03,0.1806264072656631,0.1875030543489561,0.1712283306606679,0.1769588721738547,1041372000,0.18065919833523883,36.20687164453457
2009-03-04,0.1939213126897812,0.1994226239086981,0.1838355640695497,0.1854401205756749,1108668000,0.18458871543407437,53.34774361400854
2009-03-05,0.1893368512392044,0.1989641480651304,0.1884199775380617,0.1911706259668071,955252000,0.18573481483118873,49.35621437479601
2009-03-06,0.1923167556524276,0.1991934049040741,0.1868154444487067,0.1893368747654695,974756000,0.18701190820762087,50.836831464384304
